OC,INC,INH_,INW_,KH,KW,strideH,strideW,padL,padR,padU,padD,mode,latency(cycles)
64,8,224,224,7,7,2,2,3,3,3,3,sta,36573
64,8,224,224,7,7,2,2,3,3,3,3,dyn,36689
64,64,56,56,3,3,1,1,1,1,1,1,sta,13742
64,64,56,56,3,3,1,1,1,1,1,1,dyn,13827
64,64,56,56,3,3,1,1,1,1,1,1,sta,13742
64,64,56,56,3,3,1,1,1,1,1,1,dyn,13827
64,64,56,56,3,3,1,1,1,1,1,1,sta,13742
64,64,56,56,3,3,1,1,1,1,1,1,dyn,13828
64,64,56,56,3,3,1,1,1,1,1,1,sta,13742
64,64,56,56,3,3,1,1,1,1,1,1,dyn,13827
64,64,56,56,3,3,1,1,1,1,1,1,sta,13742
64,64,56,56,3,3,1,1,1,1,1,1,dyn,13828
64,64,56,56,3,3,1,1,1,1,1,1,sta,13742
64,64,56,56,3,3,1,1,1,1,1,1,dyn,13828
128,64,56,56,1,1,2,2,0,0,0,0,sta,1996
128,64,56,56,1,1,2,2,0,0,0,0,dyn,1996
128,64,56,56,3,3,2,2,1,1,1,1,sta,7649
128,64,56,56,3,3,2,2,1,1,1,1,dyn,7954
128,128,28,28,3,3,1,1,1,1,1,1,sta,14962
128,128,28,28,3,3,1,1,1,1,1,1,dyn,15590
128,128,28,28,3,3,1,1,1,1,1,1,sta,14962
128,128,28,28,3,3,1,1,1,1,1,1,dyn,15589
128,128,28,28,3,3,1,1,1,1,1,1,sta,14962
128,128,28,28,3,3,1,1,1,1,1,1,dyn,15636
128,128,28,28,3,3,1,1,1,1,1,1,sta,14962
128,128,28,28,3,3,1,1,1,1,1,1,dyn,15592
128,128,28,28,3,3,1,1,1,1,1,1,sta,14962
128,128,28,28,3,3,1,1,1,1,1,1,dyn,15588
128,128,28,28,3,3,1,1,1,1,1,1,sta,14962
128,128,28,28,3,3,1,1,1,1,1,1,dyn,15603
128,128,28,28,3,3,1,1,1,1,1,1,sta,14962
128,128,28,28,3,3,1,1,1,1,1,1,dyn,15591
256,128,28,28,1,1,2,2,0,0,0,0,sta,1719
256,128,28,28,1,1,2,2,0,0,0,0,dyn,1719
256,128,28,28,3,3,2,2,1,1,1,1,sta,10091
256,128,28,28,3,3,2,2,1,1,1,1,dyn,11427
256,256,14,14,3,3,1,1,1,1,1,1,sta,19841
256,256,14,14,3,3,1,1,1,1,1,1,dyn,22688
256,256,14,14,3,3,1,1,1,1,1,1,sta,19841
256,256,14,14,3,3,1,1,1,1,1,1,dyn,22677
256,256,14,14,3,3,1,1,1,1,1,1,sta,19841
256,256,14,14,3,3,1,1,1,1,1,1,dyn,22638
256,256,14,14,3,3,1,1,1,1,1,1,sta,19841
256,256,14,14,3,3,1,1,1,1,1,1,dyn,22647
256,256,14,14,3,3,1,1,1,1,1,1,sta,19841
256,256,14,14,3,3,1,1,1,1,1,1,dyn,22671
256,256,14,14,3,3,1,1,1,1,1,1,sta,19841
256,256,14,14,3,3,1,1,1,1,1,1,dyn,22602
256,256,14,14,3,3,1,1,1,1,1,1,sta,19841
256,256,14,14,3,3,1,1,1,1,1,1,dyn,22639
256,256,14,14,3,3,1,1,1,1,1,1,sta,19841
256,256,14,14,3,3,1,1,1,1,1,1,dyn,22603
256,256,14,14,3,3,1,1,1,1,1,1,sta,19841
256,256,14,14,3,3,1,1,1,1,1,1,dyn,22606
256,256,14,14,3,3,1,1,1,1,1,1,sta,19841
256,256,14,14,3,3,1,1,1,1,1,1,dyn,22636
256,256,14,14,3,3,1,1,1,1,1,1,sta,19841
256,256,14,14,3,3,1,1,1,1,1,1,dyn,22642
512,256,14,14,1,1,2,2,0,0,0,0,sta,1966
512,256,14,14,1,1,2,2,0,0,0,0,dyn,2320
512,256,14,14,3,3,2,2,1,1,1,1,sta,13336
512,256,14,14,3,3,2,2,1,1,1,1,dyn,18984
512,512,7,7,3,3,1,1,1,1,1,1,sta,26347
512,512,7,7,3,3,1,1,1,1,1,1,dyn,37760
512,512,7,7,3,3,1,1,1,1,1,1,sta,26346
512,512,7,7,3,3,1,1,1,1,1,1,dyn,37774
512,512,7,7,3,3,1,1,1,1,1,1,sta,26346
512,512,7,7,3,3,1,1,1,1,1,1,dyn,37766
512,512,7,7,3,3,1,1,1,1,1,1,sta,26346
512,512,7,7,3,3,1,1,1,1,1,1,dyn,37755
512,512,7,7,3,3,1,1,1,1,1,1,sta,26346
512,512,7,7,3,3,1,1,1,1,1,1,dyn,37771
