OC,INC,INH_,INW_,KH,KW,strideH,strideW,padL,padR,padU,padD,mode,latency(cycles)
128,8,224,224,7,7,2,2,3,3,3,3,sta,54523
128,8,224,224,7,7,2,2,3,3,3,3,dyn,55037
128,64,56,56,3,3,1,1,1,1,1,1,sta,20211
128,64,56,56,3,3,1,1,1,1,1,1,dyn,20985
128,64,56,56,3,3,1,1,1,1,1,1,sta,20211
128,64,56,56,3,3,1,1,1,1,1,1,dyn,20905
128,64,56,56,3,3,1,1,1,1,1,1,sta,20212
128,64,56,56,3,3,1,1,1,1,1,1,dyn,20905
128,64,56,56,3,3,1,1,1,1,1,1,sta,20211
128,64,56,56,3,3,1,1,1,1,1,1,dyn,20940
128,64,56,56,3,3,1,1,1,1,1,1,sta,20211
128,64,56,56,3,3,1,1,1,1,1,1,dyn,20905
128,64,56,56,3,3,1,1,1,1,1,1,sta,20211
128,64,56,56,3,3,1,1,1,1,1,1,dyn,20906
128,64,56,56,1,1,2,2,0,0,0,0,sta,1892
128,64,56,56,1,1,2,2,0,0,0,0,dyn,1893
128,64,56,56,3,3,2,2,1,1,1,1,sta,5575
128,64,56,56,3,3,2,2,1,1,1,1,dyn,6268
128,128,28,28,3,3,1,1,1,1,1,1,sta,10860
128,128,28,28,3,3,1,1,1,1,1,1,dyn,12332
128,128,28,28,3,3,1,1,1,1,1,1,sta,10860
128,128,28,28,3,3,1,1,1,1,1,1,dyn,12332
128,128,28,28,3,3,1,1,1,1,1,1,sta,10860
128,128,28,28,3,3,1,1,1,1,1,1,dyn,12333
128,128,28,28,3,3,1,1,1,1,1,1,sta,10860
128,128,28,28,3,3,1,1,1,1,1,1,dyn,12332
128,128,28,28,3,3,1,1,1,1,1,1,sta,10860
128,128,28,28,3,3,1,1,1,1,1,1,dyn,12332
128,128,28,28,3,3,1,1,1,1,1,1,sta,10860
128,128,28,28,3,3,1,1,1,1,1,1,dyn,12334
128,128,28,28,3,3,1,1,1,1,1,1,sta,10860
128,128,28,28,3,3,1,1,1,1,1,1,dyn,12332
256,128,28,28,1,1,2,2,0,0,0,0,sta,1322
256,128,28,28,1,1,2,2,0,0,0,0,dyn,1323
256,128,28,28,3,3,2,2,1,1,1,1,sta,6795
256,128,28,28,3,3,2,2,1,1,1,1,dyn,9793
256,256,14,14,3,3,1,1,1,1,1,1,sta,13299
256,256,14,14,3,3,1,1,1,1,1,1,dyn,19377
256,256,14,14,3,3,1,1,1,1,1,1,sta,13299
256,256,14,14,3,3,1,1,1,1,1,1,dyn,19347
256,256,14,14,3,3,1,1,1,1,1,1,sta,13299
256,256,14,14,3,3,1,1,1,1,1,1,dyn,19347
256,256,14,14,3,3,1,1,1,1,1,1,sta,13300
256,256,14,14,3,3,1,1,1,1,1,1,dyn,19395
256,256,14,14,3,3,1,1,1,1,1,1,sta,13299
256,256,14,14,3,3,1,1,1,1,1,1,dyn,19391
256,256,14,14,3,3,1,1,1,1,1,1,sta,13299
256,256,14,14,3,3,1,1,1,1,1,1,dyn,19379
256,256,14,14,3,3,1,1,1,1,1,1,sta,13300
256,256,14,14,3,3,1,1,1,1,1,1,dyn,19346
256,256,14,14,3,3,1,1,1,1,1,1,sta,13300
256,256,14,14,3,3,1,1,1,1,1,1,dyn,19400
256,256,14,14,3,3,1,1,1,1,1,1,sta,13300
256,256,14,14,3,3,1,1,1,1,1,1,dyn,19348
256,256,14,14,3,3,1,1,1,1,1,1,sta,13299
256,256,14,14,3,3,1,1,1,1,1,1,dyn,19383
256,256,14,14,3,3,1,1,1,1,1,1,sta,13299
256,256,14,14,3,3,1,1,1,1,1,1,dyn,19381
512,256,14,14,1,1,2,2,0,0,0,0,sta,1207
512,256,14,14,1,1,2,2,0,0,0,0,dyn,2318
512,256,14,14,3,3,2,2,1,1,1,1,sta,6794
512,256,14,14,3,3,2,2,1,1,1,1,dyn,19014
512,512,7,7,3,3,1,1,1,1,1,1,sta,13299
512,512,7,7,3,3,1,1,1,1,1,1,dyn,37760
512,512,7,7,3,3,1,1,1,1,1,1,sta,13299
512,512,7,7,3,3,1,1,1,1,1,1,dyn,37758
512,512,7,7,3,3,1,1,1,1,1,1,sta,13299
512,512,7,7,3,3,1,1,1,1,1,1,dyn,37770
512,512,7,7,3,3,1,1,1,1,1,1,sta,13300
512,512,7,7,3,3,1,1,1,1,1,1,dyn,37763
512,512,7,7,3,3,1,1,1,1,1,1,sta,13300
512,512,7,7,3,3,1,1,1,1,1,1,dyn,37765
