OC,INC,INH_,INW_,KH,KW,strideH,strideW,padL,padR,padU,padD,mode,latency(cycles)
64,8,224,224,7,7,2,2,3,3,3,3,sta,36573
64,8,224,224,7,7,2,2,3,3,3,3,dyn,36605
256,64,56,56,1,1,1,1,0,0,0,0,sta,6658
256,64,56,56,1,1,1,1,0,0,0,0,dyn,6658
64,64,56,56,1,1,1,1,0,0,0,0,sta,1939
64,64,56,56,1,1,1,1,0,0,0,0,dyn,1939
64,64,56,56,3,3,1,1,1,1,1,1,sta,13742
64,64,56,56,3,3,1,1,1,1,1,1,dyn,13828
256,64,56,56,1,1,1,1,0,0,0,0,sta,6658
256,64,56,56,1,1,1,1,0,0,0,0,dyn,6723
64,256,56,56,1,1,1,1,0,0,0,0,sta,6682
64,256,56,56,1,1,1,1,0,0,0,0,dyn,6682
64,64,56,56,3,3,1,1,1,1,1,1,sta,13742
64,64,56,56,3,3,1,1,1,1,1,1,dyn,13862
256,64,56,56,1,1,1,1,0,0,0,0,sta,6658
256,64,56,56,1,1,1,1,0,0,0,0,dyn,6658
64,256,56,56,1,1,1,1,0,0,0,0,sta,6682
64,256,56,56,1,1,1,1,0,0,0,0,dyn,6683
64,64,56,56,3,3,1,1,1,1,1,1,sta,13742
64,64,56,56,3,3,1,1,1,1,1,1,dyn,13895
256,64,56,56,1,1,1,1,0,0,0,0,sta,6658
256,64,56,56,1,1,1,1,0,0,0,0,dyn,6658
512,256,56,56,1,1,2,2,0,0,0,0,sta,13884
512,256,56,56,1,1,2,2,0,0,0,0,dyn,13918
128,256,56,56,1,1,2,2,0,0,0,0,sta,6978
128,256,56,56,1,1,2,2,0,0,0,0,dyn,6979
128,128,28,28,3,3,1,1,1,1,1,1,sta,14962
128,128,28,28,3,3,1,1,1,1,1,1,dyn,15590
512,128,28,28,1,1,1,1,0,0,0,0,sta,6830
512,128,28,28,1,1,1,1,0,0,0,0,dyn,7047
128,512,28,28,1,1,1,1,0,0,0,0,sta,6845
128,512,28,28,1,1,1,1,0,0,0,0,dyn,7047
128,128,28,28,3,3,1,1,1,1,1,1,sta,14962
128,128,28,28,3,3,1,1,1,1,1,1,dyn,15660
512,128,28,28,1,1,1,1,0,0,0,0,sta,6830
512,128,28,28,1,1,1,1,0,0,0,0,dyn,7081
128,512,28,28,1,1,1,1,0,0,0,0,sta,6845
128,512,28,28,1,1,1,1,0,0,0,0,dyn,7081
128,128,28,28,3,3,1,1,1,1,1,1,sta,14962
128,128,28,28,3,3,1,1,1,1,1,1,dyn,15588
512,128,28,28,1,1,1,1,0,0,0,0,sta,6830
512,128,28,28,1,1,1,1,0,0,0,0,dyn,7080
128,512,28,28,1,1,1,1,0,0,0,0,sta,6845
128,512,28,28,1,1,1,1,0,0,0,0,dyn,7082
128,128,28,28,3,3,1,1,1,1,1,1,sta,14962
128,128,28,28,3,3,1,1,1,1,1,1,dyn,15592
512,128,28,28,1,1,1,1,0,0,0,0,sta,6830
512,128,28,28,1,1,1,1,0,0,0,0,dyn,7078
1024,512,28,28,1,1,2,2,0,0,0,0,sta,18776
1024,512,28,28,1,1,2,2,0,0,0,0,dyn,20140
256,512,28,28,1,1,2,2,0,0,0,0,sta,5921
256,512,28,28,1,1,2,2,0,0,0,0,dyn,5920
256,256,14,14,3,3,1,1,1,1,1,1,sta,19841
256,256,14,14,3,3,1,1,1,1,1,1,dyn,22603
1024,256,14,14,1,1,1,1,0,0,0,0,sta,9003
1024,256,14,14,1,1,1,1,0,0,0,0,dyn,10189
256,1024,14,14,1,1,1,1,0,0,0,0,sta,9037
256,1024,14,14,1,1,1,1,0,0,0,0,dyn,10187
256,256,14,14,3,3,1,1,1,1,1,1,sta,19841
256,256,14,14,3,3,1,1,1,1,1,1,dyn,22637
1024,256,14,14,1,1,1,1,0,0,0,0,sta,9002
1024,256,14,14,1,1,1,1,0,0,0,0,dyn,10188
256,1024,14,14,1,1,1,1,0,0,0,0,sta,9036
256,1024,14,14,1,1,1,1,0,0,0,0,dyn,10185
256,256,14,14,3,3,1,1,1,1,1,1,sta,19841
256,256,14,14,3,3,1,1,1,1,1,1,dyn,22640
1024,256,14,14,1,1,1,1,0,0,0,0,sta,9003
1024,256,14,14,1,1,1,1,0,0,0,0,dyn,10187
256,1024,14,14,1,1,1,1,0,0,0,0,sta,9037
256,1024,14,14,1,1,1,1,0,0,0,0,dyn,10188
256,256,14,14,3,3,1,1,1,1,1,1,sta,19841
256,256,14,14,3,3,1,1,1,1,1,1,dyn,22648
1024,256,14,14,1,1,1,1,0,0,0,0,sta,9003
1024,256,14,14,1,1,1,1,0,0,0,0,dyn,10189
256,1024,14,14,1,1,1,1,0,0,0,0,sta,9036
256,1024,14,14,1,1,1,1,0,0,0,0,dyn,10193
256,256,14,14,3,3,1,1,1,1,1,1,sta,19841
256,256,14,14,3,3,1,1,1,1,1,1,dyn,22641
1024,256,14,14,1,1,1,1,0,0,0,0,sta,9003
1024,256,14,14,1,1,1,1,0,0,0,0,dyn,10193
256,1024,14,14,1,1,1,1,0,0,0,0,sta,9037
256,1024,14,14,1,1,1,1,0,0,0,0,dyn,10182
256,256,14,14,3,3,1,1,1,1,1,1,sta,19841
256,256,14,14,3,3,1,1,1,1,1,1,dyn,22605
1024,256,14,14,1,1,1,1,0,0,0,0,sta,9002
1024,256,14,14,1,1,1,1,0,0,0,0,dyn,10188
256,1024,14,14,1,1,1,1,0,0,0,0,sta,9037
256,1024,14,14,1,1,1,1,0,0,0,0,dyn,10184
256,256,14,14,3,3,1,1,1,1,1,1,sta,19841
256,256,14,14,3,3,1,1,1,1,1,1,dyn,22647
1024,256,14,14,1,1,1,1,0,0,0,0,sta,9003
1024,256,14,14,1,1,1,1,0,0,0,0,dyn,10191
256,1024,14,14,1,1,1,1,0,0,0,0,sta,9037
256,1024,14,14,1,1,1,1,0,0,0,0,dyn,10187
256,256,14,14,3,3,1,1,1,1,1,1,sta,19841
256,256,14,14,3,3,1,1,1,1,1,1,dyn,22635
1024,256,14,14,1,1,1,1,0,0,0,0,sta,9002
1024,256,14,14,1,1,1,1,0,0,0,0,dyn,10188
