OC,INC,INH_,INW_,KH,KW,strideH,strideW,padL,padR,padU,padD,mode,latency(cycles)
64,8,224,224,7,7,2,2,3,3,3,3,sta,118024
64,8,224,224,7,7,2,2,3,3,3,3,dyn,118092
64,64,56,56,3,3,1,1,1,1,1,1,sta,43483
64,64,56,56,3,3,1,1,1,1,1,1,dyn,43686
64,64,56,56,3,3,1,1,1,1,1,1,sta,43481
64,64,56,56,3,3,1,1,1,1,1,1,dyn,43598
64,64,56,56,3,3,1,1,1,1,1,1,sta,43484
64,64,56,56,3,3,1,1,1,1,1,1,dyn,43595
64,64,56,56,3,3,1,1,1,1,1,1,sta,43483
64,64,56,56,3,3,1,1,1,1,1,1,dyn,43662
64,64,56,56,3,3,1,1,1,1,1,1,sta,43481
64,64,56,56,3,3,1,1,1,1,1,1,dyn,43598
64,64,56,56,3,3,1,1,1,1,1,1,sta,43480
64,64,56,56,3,3,1,1,1,1,1,1,dyn,43677
128,64,56,56,1,1,2,2,0,0,0,0,sta,2660
128,64,56,56,1,1,2,2,0,0,0,0,dyn,2668
128,64,56,56,3,3,2,2,1,1,1,1,sta,22284
128,64,56,56,3,3,2,2,1,1,1,1,dyn,22566
128,128,28,28,3,3,1,1,1,1,1,1,sta,44360
128,128,28,28,3,3,1,1,1,1,1,1,dyn,44916
128,128,28,28,3,3,1,1,1,1,1,1,sta,44370
128,128,28,28,3,3,1,1,1,1,1,1,dyn,44918
128,128,28,28,3,3,1,1,1,1,1,1,sta,44361
128,128,28,28,3,3,1,1,1,1,1,1,dyn,44918
128,128,28,28,3,3,1,1,1,1,1,1,sta,44369
128,128,28,28,3,3,1,1,1,1,1,1,dyn,44960
128,128,28,28,3,3,1,1,1,1,1,1,sta,44368
128,128,28,28,3,3,1,1,1,1,1,1,dyn,44977
128,128,28,28,3,3,1,1,1,1,1,1,sta,44361
128,128,28,28,3,3,1,1,1,1,1,1,dyn,44917
128,128,28,28,3,3,1,1,1,1,1,1,sta,44368
128,128,28,28,3,3,1,1,1,1,1,1,dyn,44918
256,128,28,28,1,1,2,2,0,0,0,0,sta,2970
256,128,28,28,1,1,2,2,0,0,0,0,dyn,3127
256,128,28,28,3,3,2,2,1,1,1,1,sta,24930
256,128,28,28,3,3,2,2,1,1,1,1,dyn,26049
256,256,14,14,3,3,1,1,1,1,1,1,sta,49667
256,256,14,14,3,3,1,1,1,1,1,1,dyn,51966
256,256,14,14,3,3,1,1,1,1,1,1,sta,49666
256,256,14,14,3,3,1,1,1,1,1,1,dyn,52016
256,256,14,14,3,3,1,1,1,1,1,1,sta,49664
256,256,14,14,3,3,1,1,1,1,1,1,dyn,52007
256,256,14,14,3,3,1,1,1,1,1,1,sta,49666
256,256,14,14,3,3,1,1,1,1,1,1,dyn,51930
256,256,14,14,3,3,1,1,1,1,1,1,sta,49664
256,256,14,14,3,3,1,1,1,1,1,1,dyn,51972
256,256,14,14,3,3,1,1,1,1,1,1,sta,49666
256,256,14,14,3,3,1,1,1,1,1,1,dyn,51977
256,256,14,14,3,3,1,1,1,1,1,1,sta,49664
256,256,14,14,3,3,1,1,1,1,1,1,dyn,51949
256,256,14,14,3,3,1,1,1,1,1,1,sta,49663
256,256,14,14,3,3,1,1,1,1,1,1,dyn,51937
256,256,14,14,3,3,1,1,1,1,1,1,sta,49661
256,256,14,14,3,3,1,1,1,1,1,1,dyn,51930
256,256,14,14,3,3,1,1,1,1,1,1,sta,49663
256,256,14,14,3,3,1,1,1,1,1,1,dyn,51973
256,256,14,14,3,3,1,1,1,1,1,1,sta,49667
256,256,14,14,3,3,1,1,1,1,1,1,dyn,51970
512,256,14,14,1,1,2,2,0,0,0,0,sta,3393
512,256,14,14,1,1,2,2,0,0,0,0,dyn,3878
512,256,14,14,3,3,2,2,1,1,1,1,sta,28464
512,256,14,14,3,3,2,2,1,1,1,1,dyn,33095
512,512,7,7,3,3,1,1,1,1,1,1,sta,56732
512,512,7,7,3,3,1,1,1,1,1,1,dyn,65965
512,512,7,7,3,3,1,1,1,1,1,1,sta,56732
512,512,7,7,3,3,1,1,1,1,1,1,dyn,66009
512,512,7,7,3,3,1,1,1,1,1,1,sta,56730
512,512,7,7,3,3,1,1,1,1,1,1,dyn,65966
512,512,7,7,3,3,1,1,1,1,1,1,sta,56733
512,512,7,7,3,3,1,1,1,1,1,1,dyn,65977
512,512,7,7,3,3,1,1,1,1,1,1,sta,56732
512,512,7,7,3,3,1,1,1,1,1,1,dyn,66004
