OC,INC,INH_,INW_,KH,KW,strideH,strideW,padL,padR,padU,padD,mode,latency(cycles)
64,8,224,224,7,7,2,2,3,3,3,3,sta,118021
64,8,224,224,7,7,2,2,3,3,3,3,dyn,118098
64,64,56,56,3,3,1,1,1,1,1,1,sta,43481
64,64,56,56,3,3,1,1,1,1,1,1,dyn,43597
64,64,56,56,3,3,1,1,1,1,1,1,sta,43483
64,64,56,56,3,3,1,1,1,1,1,1,dyn,43607
64,64,56,56,3,3,1,1,1,1,1,1,sta,43479
64,64,56,56,3,3,1,1,1,1,1,1,dyn,43596
64,64,56,56,3,3,1,1,1,1,1,1,sta,43482
64,64,56,56,3,3,1,1,1,1,1,1,dyn,43597
128,64,56,56,1,1,2,2,0,0,0,0,sta,2659
128,64,56,56,1,1,2,2,0,0,0,0,dyn,2667
128,64,56,56,3,3,2,2,1,1,1,1,sta,22284
128,64,56,56,3,3,2,2,1,1,1,1,dyn,22566
128,128,28,28,3,3,1,1,1,1,1,1,sta,44360
128,128,28,28,3,3,1,1,1,1,1,1,dyn,44972
128,128,28,28,3,3,1,1,1,1,1,1,sta,44369
128,128,28,28,3,3,1,1,1,1,1,1,dyn,44916
128,128,28,28,3,3,1,1,1,1,1,1,sta,44362
128,128,28,28,3,3,1,1,1,1,1,1,dyn,44916
256,128,28,28,1,1,2,2,0,0,0,0,sta,2971
256,128,28,28,1,1,2,2,0,0,0,0,dyn,3087
256,128,28,28,3,3,2,2,1,1,1,1,sta,24930
256,128,28,28,3,3,2,2,1,1,1,1,dyn,26048
256,256,14,14,3,3,1,1,1,1,1,1,sta,49667
256,256,14,14,3,3,1,1,1,1,1,1,dyn,51966
256,256,14,14,3,3,1,1,1,1,1,1,sta,49664
256,256,14,14,3,3,1,1,1,1,1,1,dyn,52003
256,256,14,14,3,3,1,1,1,1,1,1,sta,49665
256,256,14,14,3,3,1,1,1,1,1,1,dyn,51932
512,256,14,14,1,1,2,2,0,0,0,0,sta,3396
512,256,14,14,1,1,2,2,0,0,0,0,dyn,3830
512,256,14,14,3,3,2,2,1,1,1,1,sta,28468
512,256,14,14,3,3,2,2,1,1,1,1,dyn,33092
512,512,7,7,3,3,1,1,1,1,1,1,sta,56730
512,512,7,7,3,3,1,1,1,1,1,1,dyn,65970
512,512,7,7,3,3,1,1,1,1,1,1,sta,56733
512,512,7,7,3,3,1,1,1,1,1,1,dyn,65964
512,512,7,7,3,3,1,1,1,1,1,1,sta,56732
512,512,7,7,3,3,1,1,1,1,1,1,dyn,65973
