OC,INC,INH_,INW_,KH,KW,strideH,strideW,padL,padR,padU,padD,mode,latency(cycles)
64,8,224,224,3,3,1,1,1,1,1,1,sta,40111
64,8,224,224,3,3,1,1,1,1,1,1,dyn,40112
64,64,224,224,3,3,1,1,1,1,1,1,sta,319031
64,64,224,224,3,3,1,1,1,1,1,1,dyn,319147
128,64,112,112,3,3,1,1,1,1,1,1,sta,159648
128,64,112,112,3,3,1,1,1,1,1,1,dyn,159934
128,128,112,112,3,3,1,1,1,1,1,1,sta,319031
128,128,112,112,3,3,1,1,1,1,1,1,dyn,319688
256,128,56,56,3,3,1,1,1,1,1,1,sta,159648
256,128,56,56,3,3,1,1,1,1,1,1,dyn,161103
256,256,56,56,3,3,1,1,1,1,1,1,sta,319031
256,256,56,56,3,3,1,1,1,1,1,1,dyn,321865
256,256,56,56,3,3,1,1,1,1,1,1,sta,319031
256,256,56,56,3,3,1,1,1,1,1,1,dyn,321874
512,256,28,28,3,3,1,1,1,1,1,1,sta,169406
512,256,28,28,3,3,1,1,1,1,1,1,dyn,175084
512,512,28,28,3,3,1,1,1,1,1,1,sta,338547
512,512,28,28,3,3,1,1,1,1,1,1,dyn,349987
512,512,28,28,3,3,1,1,1,1,1,1,sta,338547
512,512,28,28,3,3,1,1,1,1,1,1,dyn,350031
512,512,14,14,3,3,1,1,1,1,1,1,sta,104352
512,512,14,14,3,3,1,1,1,1,1,1,dyn,115875
512,512,14,14,3,3,1,1,1,1,1,1,sta,104352
512,512,14,14,3,3,1,1,1,1,1,1,dyn,115885
512,512,14,14,3,3,1,1,1,1,1,1,sta,104352
512,512,14,14,3,3,1,1,1,1,1,1,dyn,115796
